,start,end,label,label_text
2678,211288,211313,ORG,Oeffentliche Bibliothelen
2679,211323,211336,ORG,Hofbibliothek
2680,211342,211353,ORG,akademische
2681,211355,211359,TIME,itzt
2682,211394,211428,LOC,medicinisch⸗chirurgischen Akademie
2683,211430,211440,ORG,Bierbräuer
2684,211449,211461,MISC,Bierschenlen
2685,211472,211481,MISC,Bildhauer
2686,211515,211531,ORG,Brandweinbrenner
2687,211536,211546,ORG,Buchbinder
2688,211556,211567,ORG,Buchdrucker
2689,211592,211599,MISC,Pressen
2690,211607,211618,ORG,Buchhändler
2691,211629,211640,ORG,Antiquarien
2692,211642,211654,ORG,Caffeehäuser
2693,211664,211676,ORG,Consistorien
2694,211684,211700,LOC,Vorstadt Erdberg
2695,211721,211729,ORG,Fabriken
2696,211731,211745,ORG,d Argent haché
2697,211749,211765,ORG,Bandmanufacturen
2698,211801,211815,ORG,Flormanufactur
2699,211819,211836,ORG,Kattun manufactur
2700,211840,211866,ORG,Baumwollenzeugmanufacturen
2701,211870,211889,ORG,Bleystiftenfabriken
2702,211893,211907,ORG,Bleyweißfabrik
2703,211910,211929,ORG,Blondenmanufacturen
2704,211933,211953,ORG,Seidenblumenfabriken
2705,211957,211975,ORG,Brieftaschenfabril
2706,211979,212011,ORG,Dantes⸗ (Rechenpfennige⸗) Fabrik
2707,212015,212028,ORG,Dosenfabriken
2708,212032,212055,ORG,Eisenkochgeschirrfabrik
2709,212059,212073,ORG,Fächerfabriken
2710,212076,212100,ORG,Farbenholzschneidemühlen
2711,212103,212119,ORG,Putzfedernfabrik
2712,212123,212145,ORG,Taschenspiegelfabriken
2713,212149,212166,ORG,Feuergewehrfabrik
2714,212170,212185,ORG,Fischbeinfabrik
2715,212189,212200,LOC,Frankfurter
2716,212189,212213,ORG,Frankfurterschwärzfabrik
2717,212217,212241,ORG,Galanteriewaarenfabriken
2718,212245,212254,LOC,Türkische
2719,212245,212267,ORG,Türkische Garnfärberey
2720,212270,212301,ORG,Gold⸗ und Silberspitzenfabriken
2721,212305,212314,ORG,Hutfabrik
2722,212318,212344,ORG,Compositionswaarenfabriken
2723,212347,212361,ORG,Knopffabritlen
2724,212365,212378,ORG,Lederfabriken
2725,212408,212426,ORG,Leinenmanufacturen
2726,212455,212467,ORG,Metallfabrit
2727,212470,212485,ORG,Nähenadelfabrik
2728,212489,212496,MISC,Nanking
2729,212557,212567,ORG,Oehlfabrik
2730,212571,212583,ORG,Papierfabrik
2731,212587,212604,ORG,Papierdosenfabrik
2732,212608,212621,ORG,Parasolfabrit
2733,212625,212636,MISC,Piquetzeuge
2734,212727,212739,TIME,im Jahr 1785
2735,212672,212688,ORG,Porcellainfabrik
2736,212773,212784,LOC,ins Ausland
2737,212789,212804,ORG,Pottaschefabril
2738,212808,212822,ORG,Sackmanufactur
2739,212826,212839,ORG,Schminkfabrik
2740,212843,212865,ORG,Seidenzeugmanufacturen
2741,212921,212948,ORG,Seifengeistraffineriefabrit
2742,212952,212970,ORG,Siegellackfabriken
2743,212974,212993,ORG,Stahlwaarenfabriken
2744,212997,213005,MISC,Strümpfe
2745,213041,213056,ORG,Tapetenfabriken
2746,213060,213077,ORG,Teppichmanufactur
2747,213081,213113,ORG,Tuchmanufactur Vitriolsiebereyen
2748,213117,213123,ORG,Färber
2749,213154,213162,MISC,Fiackers
2750,213198,213213,LOC,Universalspital
2751,213198,213213,ORG,Universalspital
2752,213511,213520,ORG,Gymnasien
2753,213612,213624,LOC,Josephostadt
2754,213645,213657,TIME,am 2ten Nov.
2755,213663,213681,TIME,am Tag nach Jubil.
2756,213675,213681,EVENT,Jubil.
2757,213716,213723,ORG,Kirchen
2758,213751,213753,ORG,st
2759,213751,213753,LOC,st
2760,213755,213762,ORG,Stephan
2761,213755,213762,PER,Stephan
2762,213768,213779,ORG,Carlskirche
2763,213785,213797,ORG,Peterslirche
2764,213803,213832,ORG,Kirche des Generalseminariums
2765,213755,213762,LOC,Stephan
2766,213768,213779,LOC,Carlskirche
2767,213785,213797,LOC,Peterslirche
2768,213803,213832,LOC,Kirche des Generalseminariums
2769,213952,213975,TIME,in den letzten 4 Jahren
2770,214149,214153,LOC,Wien
2771,214089,214105,TIME,Während 3 Jahren
2772,214168,214190,ORG,allgemeine Krankenhaus
2773,214505,214519,PER,Joseph Quarin.
2774,214520,214538,TIME,Am 30. August 1786
2775,214588,214600,LOC,Geburtshause
2776,214617,214629,LOC,Narrenthurme
2777,214692,214729,ORG,Krankenspital der barmherzigen Brüder
2778,214735,214763,ORG,jenes der Elisabethinerinnen
2779,214769,214787,ORG,Militärkrankenhaus
2780,214793,214834,ORG,Krankenhaus für Weltpriester zu Mariahilf
2781,214825,214834,LOC,Mariahilf
2782,214844,214873,ORG,Polizeyspital für Arrestanten
2783,214879,214900,LOC,Vorstadt Leopoldstadt
2784,214949,214985,ORG,politischen Civil⸗und Criminal⸗Senat
2785,214923,214932,ORG,Magistrat
2786,215065,215072,ORG,Militär
2787,215082,215090,ORG,Garnison
2788,215095,215099,LOC,Wien
2789,215125,215146,ORG,Bataillons Granatiers
2790,215150,215153,ORG,Bat
2791,215155,215164,ORG,Fuseliers
2792,215167,215186,ORG,Artillerie⸗Regiment
2793,215190,215207,ORG,Cavallerie ⸗ Reg.
2794,215213,215227,ORG,Fuhrwesencorps
2795,215246,215260,ORG,Jnvalidencorps
2796,215279,215294,ORG,Bombardiercorpo
2797,215296,215303,ORG,Zeugamt
2798,215305,215317,ORG,Verpflegoamt
2799,215384,215395,LOC,Münzcabinet
2800,215423,215440,LOC,Naturaliencabinet
2801,215384,215395,ORG,Münzcabinet
2802,215423,215440,ORG,Naturaliencabinet
2803,215441,215462,TIME,alle Mondtage Morgeno
2804,215579,215596,MISC,inländische Brief
2805,215654,215661,ORG,Pfarren
2806,215710,215721,ORG,kleine Post
2807,215812,215819,ORG,Sänften
2808,215873,215877,LOC,Wien
2809,215913,215914,PER,V
2810,216111,216122,MISC,Lungensucht
2811,216124,216134,MISC,Auszehrung
2812,216140,216150,MISC,Faulfieber
2813,216183,216189,MISC,Pocken
2814,216194,216206,MISC,Convulsionen
2815,216223,216236,TIME,Monath August
2816,216262,216276,ORG,Stipendienfond
2817,216318,216341,LOC,Jm Taubstummen⸗Jnstitut
2818,216321,216341,ORG,Taubstummen⸗Jnstitut
2819,216451,216472,PER,H. Bonaventura Andreß
2820,216531,216554,ORG,Uuiversitat zu Wirzburg
2821,216546,216554,LOC,Wirzburg
2822,216830,216848,ORG,deutschen Publicum
2823,216830,216839,LOC,deutschen
2824,216893,216901,PER,Va niers
2825,216893,216934,MISC,Va niers Gedichte von der Landwirthschast
2826,216952,216967,PER,Iacobi Vanieril
2827,216952,216985,MISC,Iacobi Vanieril praedium rustieum
2828,216987,217011,PER,Dieser vortrefl. Dichter
2829,217029,217046,TIME,Zeitalter Vitgils
2830,217039,217046,PER,Vitgils
2831,217194,217216,MISC,lateinlschen Herameter
2832,217553,217567,PER,diesem Dichter
2833,217624,217630,ORG,Barbon
2834,217624,217630,PER,Barbon
2835,217538,217548,LOC,Frantrelch
2836,217624,217630,MISC,Barbon
2837,217720,217729,LOC,Deutschen
2838,217663,217672,PER,H. Andreß
2839,217720,217729,ORG,Deutschen
2840,217895,217903,PER,Dichters
2841,218119,218131,ORG,otonomischen
2842,218427,218441,ORG,Versendungeamt
2843,218498,218513,LOC,Jm Thlerspitale
2844,218501,218513,ORG,Thlerspitale
2845,218518,218529,PER,H. Wolstein
2846,218637,218648,ORG,Universität
2847,218791,218792,PER,V
2848,218798,218802,TIME,1786
2849,218877,218894,TIME,von 1766 bis 1786
2850,218862,218871,LOC,Vorstädte
2851,219089,219099,LOC,Stadt Wien
2852,219009,219038,ORG,Porcellän⸗ und Spiegelfabrike
2853,219231,219243,PER,Hr. de Lucca
2854,219681,219699,TIME,Ende Januars d. J.
2855,219809,219819,MISC,Ostermesse
2856,219809,219819,EVENT,Ostermesse
2857,219809,219819,TIME,Ostermesse
2858,220049,220055,PER,Vanler
2859,220006,220035,PER,Hleronymus Vida de Bombycibus
2860,220091,220119,ORG,Fels eckerische Buchhandlung
2861,220091,220106,PER,Fels eckerische
2862,220141,220153,LOC,oberdeutsche
2863,220064,220073,PER,H. Andreß
2864,220077,220085,LOC,Wirzburg
2865,220123,220131,LOC,Nürnberg
2866,220141,220175,ORG,oberdeutsche Staatszeitungskomtoir
2867,220179,220187,LOC,Salzburg
2868,220354,220399,MISC,zur Besserung der Beredsamkeit in Deutschland
2869,220276,220299,TIME,Ende des vorigen Jabres
2870,220307,220315,LOC,Mannbelm
2871,220388,220399,LOC,Deutschland
2872,220553,220560,ORG,Postamt
2873,220600,220610,LOC,Mannhelmer
2874,220600,220618,ORG,Mannhelmer Postamt
2875,220647,220659,PER,5eraus geber
2876,220759,220791,LOC,vornehmsten Stadten Dentschlands
2877,220879,220887,ORG,Prediger
2878,221435,221451,PER,Leonard Meisters
2879,221478,221499,ORG,Kunstschule in Zürich
2880,221493,221499,LOC,Zürich
2881,221525,221534,LOC,römischen
2882,221557,221572,MISC,heiligen Kriege
2883,221596,221608,ORG,Tempelherren
2884,221610,221616,LOC,Zürich
2885,221621,221626,PER,Orell
2886,221621,221651,ORG,"Orell, Geßner, Füßli und Comp."
2887,221628,221634,PER,Geßner
2888,221636,221641,PER,Füßli
2889,221652,221656,TIME,1788
2890,221701,221729,ORG,römischpäpstliche Obergewalt
2891,221701,221718,LOC,römischpäpstliche
2892,221924,221934,ORG,Protestant
2893,221907,221919,PER,Herr Meister
2894,221924,221934,MISC,Protestant
2895,222058,222068,MISC,Katholilen
2896,222194,222201,PER,Papstes
2897,222105,222115,PER,H. Meister
2898,222194,222201,ORG,Papstes
2899,222552,222558,PER,Päpste
2900,222470,222482,PER,Herr Meister
2901,222552,222558,ORG,Päpste
2902,222733,222737,PER,H. M
2903,222972,222984,ORG,katholischen
2904,223091,223120,ORG,römischkirchlichen Obergewalt
2905,223144,223166,ORG,kaiserlichen Hofstaats
2906,223171,223174,LOC,Rom
2907,223180,223194,LOC,Constantinopel
2908,223235,223238,LOC,Rom
2909,223383,223393,PER,Constantin
2910,223437,223450,PER,dieser Kaiser
2911,223461,223473,MISC,Reichszepter
2912,223483,223491,MISC,Rauchfaß
2913,223530,223539,ORG,dieKirche
2914,223553,223558,ORG,Staat
2915,223597,223599,PER,Er
2916,223646,223664,EVENT,Concilium zu Nicäa
2917,223646,223664,ORG,Concilium zu Nicäa
2918,223626,223641,MISC,Lehre des Arius
2919,223636,223641,PER,Arius
2920,223646,223664,MISC,Concilium zu Nicäa
2921,223659,223664,LOC,Nicäa
2922,223725,223741,PER,romische Bischof
2923,223725,223733,ORG,romische
2924,223725,223741,MISC,romische Bischof
2925,223829,223844,ORG,Bischöfe zu Rom
2926,223841,223844,LOC,Rom
2927,224032,224055,PER,"Präfect, Roms Prätertat"
2928,224083,224099,PER,Bischofe von Rom
2929,223980,223989,ORG,römischen
2930,224041,224045,LOC,Roms
2931,224096,224099,LOC,Rom
2932,224125,224131,ORG,Christ
2933,224180,224206,PER,"Siricius, Jnnocenz der Ite"
2934,224332,224356,PER,seiner Gemahlinn Leontia
2935,224286,224296,PER,Gregor Ite
2936,224314,224327,PER,Kaiser Phokas
2937,224728,224746,ORG,Kriegern in Norden
2938,224487,224502,TIME,6te Jahrhundert
2939,224527,224538,ORG,päpstlichen
2940,224566,224585,ORG,griechischen Kaiser
2941,224566,224578,LOC,griechischen
2942,224597,224603,ORG,Päpste
2943,224622,224633,ORG,Volk zu Rom
2944,224630,224633,LOC,Rom
2945,224737,224746,LOC,in Norden
2946,224765,224787,PER,Papst Cölius Hormiodas
2947,224793,224810,LOC,in alle Provinzen
2948,224850,224863,LOC,Constantinpel
2949,224946,224970,PER,griechischen Patriarchen
2950,225071,225087,PER,römischen Päpste
2951,224946,224970,ORG,griechischen Patriarchen
2952,224946,224958,LOC,griechischen
2953,225071,225080,LOC,römischen
2954,225071,225087,ORG,römischen Päpste
2955,225163,225173,PER,päpstliche
2956,225116,225126,ORG,seinen Hof
2957,225099,225115,PER,Constans der Jte
2958,225132,225135,LOC,Rom
2959,225163,225173,ORG,päpstliche
2960,225250,225266,ORG,römischen Volkes
2961,225250,225259,LOC,römischen
2962,225295,225301,ORG,Päpste
2963,225315,225328,PER,diesem Kaiser
2964,225451,225462,LOC,brittischen
2965,225451,225513,PER,brittischen Könige Oswy und Ecbert von Northumberland und Kent
2966,225490,225504,LOC,Northumberland
2967,225509,225513,LOC,Kent
2968,225725,225731,ORG,Päpste
2969,225865,225871,ORG,Päpste
2970,225872,225890,MISC,in jedem Zeitraume
2971,225872,225890,TIME,in jedem Zeitraume
2972,225987,226004,ORG,dieser Hierarchen
2973,226019,226022,PER,ich
2974,226063,226074,MISC,Schilderung
2975,226122,226126,TIME,XlIl
2976,226128,226140,TIME,Jahrhunderts
2977,226162,226239,MISC,Beschreibung der Gräuel der durch Jnnocenz den Ilten eingeführten Jnquisition
2978,226196,226214,PER,Jnnocenz den Ilten
2979,226228,226239,EVENT,Jnquisition
2980,226299,226313,PER,dieses Papstes
2981,226421,226435,PER,dieses Papstes
2982,226511,226521,ORG,Albigenser
2983,226523,226532,ORG,Patarener
2984,226607,226618,ORG,Kreuzfahrer
2985,226624,226636,ORG,Jnquisitoren
2986,226672,226683,ORG,Katholische
2987,226779,226783,PER,H. M
2988,227006,227032,PER,"Päpste Victor, und Stephan"
2989,227056,227113,PER,Bischöfen Policrates von Ephesus und Cyprian von Carthago
2990,227081,227088,LOC,Ephesus
2991,227273,227282,PER,Origenesu
2992,226791,226827,TIME,Zu den Zeiten Constantins des Großen
2993,226805,226827,PER,Constantins des Großen
2994,226839,226845,ORG,Päpste
2995,226934,226945,ORG,katholische
2996,226980,227001,EVENT,großen Streitigkeiten
2997,227105,227113,LOC,Carthago
2998,227131,227143,ORG,Widersachern
2999,227200,227206,ORG,Päpste
3000,227250,227257,PER,Jrenäus
3001,227259,227271,PER,Tertullianus
3002,227348,227358,PER,Constantin
3003,227400,227409,PER,Miltiades
3004,227459,227474,ORG,Donatistensache
3005,227523,227533,PER,Constantin
3006,227556,227568,MISC,Reichszepter
3007,227577,227585,MISC,Rauchfaß
3008,227642,227653,MISC,arianischen
3009,227642,227666,EVENT,arianischen Streitigkeit
3010,227677,227687,PER,Constantin
3011,227701,227722,PER,streitenden Bischöfen
3012,227876,227885,ORG,Bischöfen
3013,228275,228277,PER,er
3014,228137,228167,MISC,Fabel von der Päpstinn Johanna
3015,228151,228167,PER,Päpstinn Johanna
3016,228249,228261,PER,Hrn. Meister
3017,228538,228544,ORG,Päpste
3018,228584,228601,ORG,kirchliche System
3019,228584,228601,MISC,kirchliche System
3020,228605,228608,LOC,Rom
3021,228647,228667,MISC,System der Oelonomie
3022,228681,228686,ORG,Papst
3023,228928,228933,ORG,Papst
3024,229335,229341,MISC,Künste
3025,229578,229583,ORG,Papst
3026,229598,229629,MISC,Patrimonium des heiligen Petero
3027,229614,229629,PER,heiligen Petero
3028,229738,229747,ORG,Colibatär
3029,229878,229885,ORG,Staates
3030,229911,229928,ORG,geistlicher Fürst
3031,230083,230086,PER,S a
3032,230155,230176,PER,unbekannten Verfasser
3033,230190,230199,ORG,Jbi — ubi
3034,230201,230205,TIME,1787
3035,230631,230641,PER,H. Verfas.
3036,230642,230645,MISC,p.t
3037,230733,230736,PER,Rec
3038,230899,230909,MISC,Aufklärung
3039,231079,231082,PER,ihm
3040,231021,231030,ORG,Jbi — ubi
3041,231116,231118,PER,er
3042,231143,231145,PER,er
3043,231200,231213,PER,ungenannte V.
3044,231253,231263,MISC,Aufklärung
3045,231745,231748,PER,ihm
3046,231624,231628,PER,Verf
3047,231930,231933,PER,Rec
3048,231970,231980,PER,Herr Verf.
3049,232049,232066,PER,ungenannten Herrn
3050,232174,232177,PER,Rec
3051,232212,232220,MISC,Publicum
3052,232501,232505,PER,Verf
3053,232636,232646,MISC,Aufklärung
3054,232735,232745,MISC,Aufklärung
3055,232804,232815,MISC,Auf klärung
3056,233002,233012,MISC,Aufklärung
3057,233081,233091,MISC,Aufklärung
3058,233106,233114,ORG,Religion
3059,233261,233271,MISC,Aufklärung
3060,233320,233330,MISC,Aufklärung
3061,233426,233441,TIME,in unsern Tagen
3062,233460,233470,MISC,Aufklärung
3063,233743,233823,MISC,"Von einer neuen Schrift, die sich am Aufklären vor allen andern versündiget hat."
3064,233947,233957,TIME,im J. 1786
3065,233979,234001,MISC,neu geprägte Excellenz
3066,234064,234075,ORG,katholische
3067,234379,234383,PER,N. A
3068,234412,234468,MISC,Bombe Peters des Großen in der Stadt bibliothek von Riga
3069,234418,234435,PER,Peters des Großen
3070,234443,234468,ORG,Stadt bibliothek von Riga
3071,234464,234468,LOC,Riga
3072,234470,234479,TIME,MDCCLXXII
3073,234620,234663,EVENT,Wiedereröffnung der Stadtbibliothek zu Niga
3074,234640,234663,ORG,Stadtbibliothek zu Niga
3075,234659,234663,LOC,Niga
3076,234925,234933,PER,Minervae
3077,234840,234870,ORG,Bibliotheca Ciuitatis Rigensis
3078,234862,234870,LOC,Rigensis
3079,234880,234890,TIME,MDCCLXXVII
3080,235060,235075,ORG,Stadtbibliothek
3081,235116,235126,ORG,Magistrats
3082,235132,235141,LOC,Rigischen
3083,235132,235155,ORG,Rigischen Bürgergemeine
3084,235168,235190,PER,"Czaar Peter, der große"
3085,235263,235273,LOC,Stadt Riga
3086,235383,235419,MISC,allegorischen Gemählde des Eroberers
3087,235410,235419,PER,Eroberers
3088,235420,235444,LOC,in dem neuen Büchersahle
3089,235501,235505,PER,H. V
3090,235893,235902,LOC,Lieflands
3091,236014,236030,PER,Minerva Rußlands
3092,235948,235973,PER,wohlthätigen Kriegogottes
3093,236022,236030,LOC,Rußlands
3094,236065,236066,PER,V
3095,236103,236111,LOC,Liefland
3096,236116,236120,LOC,Niga
3097,236156,236163,LOC,Rußland
3098,236170,236181,PER,Czaar Peter
3099,236413,236430,LOC,Russischen Reichs
3100,236251,236257,PER,Peters
3101,236361,236367,ORG,Reichs
3102,236413,236430,ORG,Russischen Reichs
3103,236496,236503,LOC,Colonie
3104,236525,236541,ORG,ersten Deutschen
3105,236570,236578,LOC,Liefland
3106,236632,236637,PER,Peter
3107,236641,236649,LOC,Liefland
3108,236815,236820,PER,Peter
3109,236847,236853,PER,Peters
3110,237058,237065,LOC,Saardam
3111,237329,237334,PER,Kagul
3112,237329,237334,LOC,Kagul
3113,237894,237911,LOC,Blibliotheksahles
3114,237940,237948,TIME,jetzigen
3115,237940,237968,PER,jetzigen Kaiserinn Catharina
3116,238047,238065,LOC,Gränzen des Reichs
3117,238074,238096,EVENT,Jubelfeste Catharinens
3118,238085,238096,PER,Catharinens
3119,238204,238223,TIME,unsers Jahrhunderts
3120,238234,238238,PER,A. L
3121,238240,238354,MISC,Reise der Zöglinge des Lübeckischen Erziehungoinstituts nach Hamburg bey Gelegenheit der blanchardischen Luftreise
3122,238263,238275,LOC,Lübeckischen
3123,238263,238295,ORG,Lübeckischen Erziehungoinstituts
3124,238301,238308,LOC,Hamburg
3125,238329,238354,EVENT,blanchardischen Luftreise
3126,238360,238372,PER,Ludwig Voigt
3127,238410,238415,ORG,Gotha
3128,238410,238415,LOC,Gotha
3129,238416,238420,TIME,1788
3130,238439,238440,PER,V
3131,238698,238710,LOC,lübeckischen
3132,238698,238730,ORG,lübeckischen Erziehungoinstitute
3133,238926,238937,PER,Herrn Voigt
3134,238986,239004,TIME,unsers Jahrzehends
3135,239023,239030,PER,Campe's
3136,239023,239048,MISC,Campe's Reisebeschreibung
3137,239096,239097,PER,V
3138,239181,239184,PER,wir
3139,239190,239192,PER,er
3140,239658,239659,PER,V
3141,239681,239682,PER,E
3142,239704,239719,PER,J. J. Kämmerers
3143,239720,239735,LOC,churpfälzischen
3144,239720,239823,MISC,"churpfälzischen Weltpriesters, der Weltweisheit Doctors, und der Gottesgel. Licent. Moral für Jünglinge"
3145,239825,239836,LOC,Frankenthal
3146,239851,239870,ORG,Gegelsch. Schriften
3147,239861,239870,MISC,Schriften
3148,239872,239876,TIME,1787
3149,240108,240132,PER,diesem rüstigen Corsaren
3150,240096,240105,PER,Goldhagen
3151,239892,239899,PER,H. Käm.
3152,239975,240007,MISC,sein ganz kleines Gebethbüchlein
3153,240232,240242,PER,H. Verfas.
3154,240478,240497,MISC,Moral für Jünglinge
3155,240666,240692,ORG,katholischen Geistlichkeit
3156,240656,240660,PER,Verf
3157,240873,240883,ORG,Katholiken
3158,240983,240986,PER,Pat
3159,240988,240994,PER,Vogels
3160,241004,241013,MISC,arabische
3161,241004,241013,LOC,arabische
3162,241024,241033,PER,P. Schwan
3163,241080,241092,ORG,Aufgeklärten
3164,241354,241360,PER,H. Vf.
3165,241497,241501,PER,H. K
3166,241827,241834,PER,Recens.
3167,242112,242113,PER,V
3168,242718,242725,PER,Bacchus
3169,242734,242739,PER,Venus
3170,242895,242899,PER,Verf
3171,244070,244073,PER,Rec
3172,244116,244119,PER,mir
3173,244095,244100,ORG,Mönch
3174,244181,244199,ORG,hochwürdigen Väter
3175,244458,244465,ORG,Polizey
3176,244584,244593,ORG,Obrigkeit
3177,244604,244617,TIME,zur Nachtzeit
3178,244628,244633,ORG,Monch
3179,244660,244670,ORG,Renomisten
3180,244676,244693,ORG,Handwerksburschen
3181,244747,244754,MISC,Schrift
3182,244904,244913,EVENT,Schöpfung
3183,245009,245028,MISC,Statuten des Ordens
3184,245022,245028,ORG,Ordens
3185,245159,245172,MISC,h. Evangelium
3186,245214,245218,PER,heil
3187,245297,245300,PER,ihm
3188,245220,245225,PER,Franz
3189,245430,245460,TIME,bey der strengsten Winterszeit
3190,245531,245535,PER,heil
3191,245537,245542,PER,Franz
3192,245659,245666,PER,H. Käm.
3193,245671,245680,LOC,deutschem
3194,245671,245680,MISC,deutschem
